Gene Symbol	1A	2A	3A	8A	9A	10A-avg	11A	13A	14A-avg	16A-avg	17A
SETD6	7.179151962	7.413420316	7.227344682	7.215989518	7.188585192	7.37137395	7.25392245	7.51236246	7.663666256	7.336028208	7.30636245
SETD8	11.88640077	12.17184248	12.44062959	11.92046205	12.206459	12.00308858	12.31739984	10.47588112	12.12481372	11.50475111	12.01492931
SETDB1	13.98852036	12.85223422	13.37276011	13.72503464	13.34965946	13.44789907	14.18036021	13.96555057	13.79758743	13.85475001	14.0575625
SETMAR	12.58413602	12.34656882	12.12670595	11.33174812	12.78392296	12.10361062	13.10243405	12.75485018	12.29501027	12.68140733	11.46876911
SETX	9.13198688	9.109562545	9.391709434	10.08957496	8.900490613	8.972226097	9.567077428	8.697737987	9.187865783	9.191882841	9.072561157
SEZ6L	9.056239799	15.01392214	7.055322831	11.07899268	7.109524974	8.300052475	14.24411244	10.67246812	8.686867716	12.06264858	8.295509148
SEZ6L2	7.121876988	8.190320005	7.093732651	7.115420989	7.047500514	7.097126699	7.383644044	7.148103171	7.118713093	7.096011001	7.184657356
SEZ6L2	7.505779143	8.884481848	7.360696424	7.695151356	7.945278025	7.645216953	7.780246252	7.69735576	7.755340318	7.635969085	7.922355289
SEZ6L2	12.19068382	13.82953293	12.26823978	9.659027892	12.93154963	12.7775982	12.13630998	12.7604838	12.97611707	8.567299831	12.85716732
SF1	10.80240301	12.70695754	12.22096326	10.44064926	11.27472772	10.85534217	7.114225596	10.28189758	10.49875655	9.822525171	10.09828888
SF1	9.32674735	9.60919671	10.25896652	8.280684242	9.266161131	9.466161586	7.945378231	8.163569818	8.682680061	9.060885231	8.091024493
SF1	10.98320537	10.8269035	10.74898691	11.3563	10.8117149	10.98757536	8.737294525	9.323002207	10.69907037	11.09371206	10.29173217
SF3A1	11.18304647	12.1783992	11.5971507	9.416926971	11.60481532	11.49685372	12.52304599	11.68234647	11.28733749	10.52356914	9.557645549
SF3A1	9.030546719	7.870384741	7.877116781	7.101450441	9.213308985	7.95779969	9.949201689	8.225717591	8.066612387	8.053718963	7.748300019
SF3A2	13.24213882	13.1961674	13.5547618	12.01687298	12.9978033	12.90922598	14.02758132	13.00224944	13.23958773	11.89004882	12.03745372
SF3A3	13.16790432	13.38606608	13.46052529	12.05656165	13.49252475	13.57818027	13.59163495	13.57228396	13.4374185	12.41687134	12.0739792
SF3B1	13.89829128	13.39500248	13.66459088	14.19445667	12.99208904	13.28990101	12.21507996	12.52075943	13.51587278	13.99933275	14.15075695
SF3B1	12.42573002	12.50486077	12.45667015	11.13656742	13.05291164	12.46002715	13.02921618	12.8187898	12.6264146	12.00631744	11.41495507
SF3B1	13.31044238	13.27841491	13.26989631	13.21221326	12.84100971	13.06386562	12.58024519	12.77913884	12.8410295	13.35997034	13.12824029
SF3B2	8.801005432	8.996822313	8.449204281	7.628583089	8.073750223	8.94429634	7.33284593	7.307815484	7.182207075	9.1334051	7.824799862
SF3B3	13.32314031	12.80743169	13.4041064	14.1353155	13.04790187	13.17516508	13.24167465	13.24731547	13.42452305	13.13301154	14.13846455
SF3B4	14.16648622	13.35339834	14.08782722	15.21676825	13.51984204	13.73899085	13.67074752	13.96367621	14.496791	14.41707877	14.88863374
SF3B5	14.39868964	13.15948867	13.81059798	12.90642799	13.24393303	13.13881843	13.41202902	13.7671542	12.95586777	13.29235194	13.46887145
SFI1	10.41454263	9.11993767	8.442466594	8.631152091	8.645585838	8.225713532	7.97208853	8.68712842	8.296150165	9.390532342	8.162462487
SFI1	11.80621722	11.20097479	8.990564427	10.85147673	10.72442084	10.52757176	12.00015312	10.08748023	10.21686027	11.06858706	11.2068663
SFI1	8.999146643	9.842602335	7.99451375	7.425428539	8.691792109	8.406334609	11.21967457	8.205196646	8.323999049	8.253589577	7.30636245
SFMBT1	11.37645589	10.57119034	8.672695951	11.68962168	10.70063908	9.380408411	11.02627619	8.38154461	10.35825589	11.3604401	12.2375208
SFMBT1	7.2167878	7.801943073	7.021993749	7.425428539	7.164448389	6.97905447	7.136802858	7.038107515	7.192114536	7.338927776	7.144043673
SFMBT1	11.21265381	11.35186809	9.947879492	11.9703625	10.96363295	10.2352109	9.186162668	10.03324505	11.76146343	11.38252804	13.16790432
SFN	11.03861522	11.24570318	12.20403427	11.45938104	11.03922006	12.29725987	10.29496165	11.03712386	10.26593616	11.47619709	11.60908799
SFPQ	7.817144919	7.889803606	7.782432048	8.159261833	8.154113911	8.268033963	9.68909211	8.851943221	9.171705227	8.512350311	9.446494208
SFRP1	12.46379273	9.084497317	14.35232126	11.09254987	10.77992293	9.127217589	7.136802858	9.639272079	9.094958166	9.522427006	7.083389768
SFRP4	8.588194788	8.553919801	8.536707578	7.470668216	9.203850595	9.150299089	9.99487654	9.287769814	8.893077441	9.34713817	7.646297105
SFRP5	8.027975443	7.010285502	7.09136185	7.155976631	7.047500514	7.033240967	6.970826569	7.434574506	7.068245736	7.038108706	7.026592107
SFRS18	13.77529772	13.68382433	13.78022208	11.98705891	14.02082855	13.0588327	13.98113598	13.04478008	12.91688497	12.56108796	12.4777286
SFSWAP	10.35310912	8.250021098	8.39264721	10.50318712	9.68070026	9.958105454	9.336829525	9.352622475	9.1534206	9.727026948	9.931913272
SFT2D2	10.43514557	9.675451252	10.92292707	7.750235024	9.019049342	8.84018967	7.433149383	9.032030932	8.892166218	9.000440669	7.667351507
SFTPB	7.292130631	7.31029905	7.827185967	7.326194105	7.247484741	7.376295652	7.632046568	7.339037967	7.345431141	7.23231064	7.376151519
SFTPB	7.263407952	7.323111662	7.217615597	7.628583089	7.553083792	7.331567467	8.480693385	7.521070755	7.479412286	7.546625565	7.554547339
SFTPC	6.942881141	6.956269616	6.948535754	7.239725987	6.995272197	6.994466976	7.118540798	7.079605396	7.078523661	7.119567426	7.319868021
SFTPD	9.955911654	11.04032504	9.48784618	11.05062031	10.30791001	10.5203536	8.70342035	11.01652221	10.63349295	10.52563983	12.25197515
SFXN1	11.95913275	13.05724568	11.93972671	11.2775554	11.88306985	12.11274549	12.57081293	12.39413455	12.91026026	11.45900991	12.44673563
SFXN3	8.100998789	10.89100127	10.1573984	7.252849445	10.07412726	9.84758051	10.72969638	9.19794396	9.260757198	8.432406643	7.817747863
SGCA	8.201237731	7.497497116	10.48565961	8.419583159	7.566783242	8.248180287	8.160181139	7.58704284	7.946657883	8.067987595	8.85696467
SGCB	7.42257771	7.412322535	7.415083773	7.645420747	7.424844558	7.343340856	8.172751597	7.532071829	7.869762795	7.385425364	7.376151519
SGCD	9.04238693	9.094368219	9.644923295	9.83589422	10.14263638	9.160060956	7.765701769	9.192750237	9.747188685	9.483355111	8.5348843
SGCD	7.199445228	7.24415332	7.208809687	8.25481514	7.124021547	7.387838033	7.705900901	7.25018127	7.262455123	7.249601009	7.155674686
SGCD	8.516878475	10.47979493	8.072057605	10.28221321	9.797837038	9.463083485	11.6285533	9.930579329	9.650721443	9.94542152	8.950077755
SGCE	13.82736795	12.13779918	13.78224735	12.88597422	14.15166268	12.47270338	13.42330016	12.52984884	13.67340784	13.2395908	13.33170508
SGCG	7.355271951	7.205246087	7.278946932	11.2198509	7.234374728	8.214926059	7.292528904	9.628602935	7.327789781	11.57752888	7.480608356
SGK1	13.80910811	13.06042837	13.2275349	14.06367678	13.42330016	13.49740039	13.64937758	14.14441001	13.8119013	14.17705717	13.71973883
SGK2	7.496228035	7.64489882	7.632046568	8.67741255	7.652298487	7.564957385	8.935896024	7.930627654	7.925771984	7.767223232	8.036352917
SGK2	7.744333129	7.666006561	7.5002527	8.887533122	8.544166221	7.555853958	9.428184009	7.752624638	7.845456437	7.850812361	8.566808689
SGK2	8.181493768	7.199004258	9.551714201	7.497441153	7.161815847	8.541168235	11.1984199	9.516733387	8.916020692	7.801294146	10.02602043
SGK3	7.203841511	7.201473396	7.387785082	7.222227888	7.039613635	7.335170524	7.198799589	7.184158758	7.540402494	7.233930061	7.291499109
SGK3	10.57390249	9.069476181	9.890764799	11.21213527	10.6123842	10.83523481	10.88031382	11.60156728	12.24658753	10.97857537	12.78987275
SGK3	13.71699661	12.46965714	12.77033499	12.6986241	13.29334597	13.50982988	13.62714049	13.30784249	14.36769633	13.2053634	14.88658625
SGMS1	7.394014179	7.36203675	7.455605363	8.25481514	7.485361635	7.384377406	7.905633671	7.608613138	7.409548102	7.688725082	7.350071571
SGPL1	13.06042837	13.24213882	13.21728032	12.13573461	13.51786456	13.55145458	13.45423473	13.34290567	13.387758	12.88684486	12.47919623
SGPP1	7.168440854	7.57515866	7.419366048	6.959230333	7.14226437	7.321029581	7.202789687	7.135595459	7.537923494	7.429142809	7.118926439
SGSH	8.175821374	7.688511227	7.797050969	7.470668216	8.436253208	8.454327022	8.644932039	8.772674648	8.26460161	8.705973778	8.778317894
SGSM2	14.1297109	14.56645484	14.38912147	14.35232126	14.55134574	14.42996774	13.20724209	13.67148458	14.24490032	14.35793585	13.80141536
SGSM3	11.97014959	9.380638365	9.717049168	10.14751378	9.930394595	10.38445444	9.244445243	8.947007655	9.026454286	8.951129484	8.878870175
SGTA	11.22283107	10.69198124	9.759163064	8.74383542	9.501647609	10.34941421	9.286162435	9.766811036	9.2243117	9.720297812	9.909921185
SH2B1	11.56745968	10.7336434	11.24396053	9.754095391	11.3699094	10.66712645	7.06932402	10.40337913	9.707080105	10.97994166	11.06744658
SH2B2	8.36726898	8.983153747	8.001301133	7.010025568	7.036690243	7.552608216	7.271330807	7.029124514	7.192266151	7.374394824	7.066017903
SH2B3	6.944678149	7.080274934	7.560528562	7.309618608	7.085442414	6.909167249	7.013154791	7.121061115	7.053621178	7.235256136	7.122306808
SH2D1A	8.813652255	8.13838312	8.441889336	9.985702419	8.77954841	8.571198381	10.05639384	10.14112059	9.299036163	8.99105776	9.668756565
SH2D2A	8.18987938	8.135511417	9.280072155	10.13114919	8.21735773	8.444263378	9.949607114	8.5534747	9.273766599	8.803531949	9.840512787
SH2D3A	7.729061589	7.630768255	7.975410012	8.58201298	7.636211958	7.537246465	8.887084977	7.674485749	7.972431905	8.103026203	7.970133651
SH2D3C	7.815881147	7.934330202	7.703312603	7.342854925	7.840545676	7.825691595	9.681508098	8.033457677	8.750961549	8.230187625	8.6188291
SH2D3C	11.69554061	11.78687703	10.04471021	10.20027515	12.10039406	11.31212363	11.91117325	11.84984144	10.74302648	11.02146613	11.97093293
SH2D3C	7.479665607	8.268635155	7.041198415	7.198633861	8.860353361	7.533857331	11.12849005	6.974205632	6.898802987	7.100466761	7.108154997
SH2D4A	10.01485509	10.34991973	12.10211093	10.90539084	12.70120721	12.0934323	10.71723287	12.48194024	11.40874909	11.34015886	10.15949602
SH3BGR	9.05216455	10.26716011	9.01760459	9.914093376	8.150282618	8.588672423	10.22090111	8.550240594	9.948215334	8.823719313	10.55404606
SH3BGR	7.426259783	7.645602731	7.611097742	9.670555578	7.669585648	7.547360195	8.853588711	8.096813841	8.232986891	7.817497531	8.651615713
SH3BGRL	7.390159587	7.58565987	7.542611459	7.1933077	8.547791487	9.041371495	7.825830206	8.771426791	8.686219777	8.808342829	7.693572914
SH3BGRL3	12.66377818	12.9830141	13.96196555	11.42047589	12.35178948	12.50705254	11.21705659	11.09289065	10.90964486	12.26586812	10.97527315
SH3BP1	11.2220306	10.46273646	10.83686188	8.724693705	7.965107493	10.59655645	10.01618294	8.905160936	9.039145481	9.831166895	10.51251562
SH3BP2	9.743019708	9.846427663	10.2068693	8.67741255	7.516451174	9.21041038	7.714271429	8.952887535	9.522053894	9.162234192	10.70938027
SH3BP4	12.81110402	12.75807726	13.53855852	13.49549688	13.23879459	13.09033162	12.59652809	13.02875664	13.70464518	13.48658485	12.27259096
SH3BP5	8.161618787	9.080554128	8.998641596	7.342854925	9.310013767	8.961016723	10.17500294	7.582165009	7.920602517	7.493746621	7.36398651
SH3BP5	7.454066591	7.592269719	7.474568392	8.951752426	7.553621981	7.485741974	8.935896024	7.569342524	7.657476122	7.423188852	8.2152791
SH3D19	9.335139666	9.613597156	9.41378295	10.68777063	9.892807122	9.594393424	7.048442748	9.975467721	10.47598797	10.99439621	10.22592372
SH3D21	7.969999292	8.002406558	8.035491481	10.16683778	8.09792824	8.085887518	9.755593837	8.216377294	8.826201167	8.262320519	9.512247501
SH3GL1	13.83580026	13.55896517	13.7396773	13.35706508	13.56044957	13.69776879	13.68907345	13.5426886	13.60866029	13.48452613	13.45423473
SH3GL2	12.91424598	13.72126406	11.6296829	11.29057032	7.332035684	8.701993932	7.913463542	12.87527413	12.11449554	10.95052277	12.05311283
SH3GL3	12.25988485	9.203674472	8.593291547	8.181283145	7.297401031	7.705125538	7.97208853	7.383080607	7.942432433	8.270349286	8.250969441
SH3GLB1	12.12083995	12.07003966	12.6376638	12.28672757	12.00886852	12.49831027	10.93850878	11.83504571	12.14942746	12.86125389	12.35515485
SH3GLB2	15.85200972	15.95270455	15.83811311	14.23038383	16.04435753	16.02626856	16.04435753	16.04435753	15.36016532	15.25225395	14.55516044
SH3PXD2A	13.22480222	11.7539676	13.22974683	13.54331801	12.44585773	12.41998537	7.33055372	11.63356559	11.82391309	12.84736416	11.85400072
SH3TC1	10.00264412	10.30669773	9.855515068	7.246187561	10.47016866	10.53026558	7.230686477	9.089041244	8.099555913	9.432243782	8.815630004
SH3TC2	7.806848447	7.884069462	7.762275729	9.683384961	7.995420401	7.779735382	9.638712469	8.235151632	8.785805373	8.175019901	8.778317894
SH3YL1	13.28075601	13.90472341	14.35117175	14.7311781	13.79358615	13.72205127	12.98792071	13.64937758	14.4168496	14.00842193	14.13163294
SHANK1	7.092643038	8.854993237	7.207513609	7.41374671	7.306501257	7.137744493	7.326268039	7.202789687	9.952943444	7.63995212	7.249389912
SHANK2	10.08647254	8.857324724	10.31239343	8.280684242	10.18642179	8.99739889	9.064755315	8.993663039	9.388052738	9.636904875	9.889018208
SHANK2	12.73854934	11.40217803	11.65833797	11.78957598	12.62652871	10.50406294	12.6473832	12.33267075	12.59934812	11.80518542	11.73110456
SHARPIN	9.244612869	9.27265403	10.3439416	10.45556144	8.857874602	9.850406763	10.17055494	8.566958553	10.0906889	9.789352148	11.14670599
SHB	11.01573587	11.94208829	11.50523408	10.25175703	11.43806586	11.26857408	11.0474873	10.19131904	10.66028826	11.15543265	10.69608345
SHBG	7.782957158	8.94931428	8.708155415	9.030378092	9.211857145	8.350099213	9.536844375	8.219197808	8.532100844	8.789047833	8.931486033
SHC1	9.036947241	9.854215075	10.1826422	7.351895786	9.541588802	10.94944717	7.479622827	8.990321206	8.752618652	9.470287654	8.921950902
SHC1	12.65586	11.97748896	12.25548098	12.71158314	12.26288841	12.90818028	11.81154953	12.73948797	12.27103185	13.00330183	12.80789933
SHC1	10.00362254	11.20444432	11.86069482	9.80512055	11.10145384	11.14312038	11.6321064	10.11162164	10.68275935	10.06622766	9.793404858
SHC3	8.272569423	8.06139112	8.78518969	7.84275578	7.930627654	8.198844561	8.726010742	8.58429922	8.493625404	8.548943614	10.48741248
SHCBP1	13.76878926	13.58311008	13.43341211	12.41709908	12.47537952	13.47872498	12.04701165	12.41931122	12.19003365	12.14366736	12.76795285
SHCBP1L	7.331959972	7.283410665	7.223028515	7.361418907	7.350291422	7.291328884	7.945378231	7.467301831	7.459557663	7.441716765	8.141244683
SHFM1	12.01931701	11.87425648	13.39256805	11.46566319	11.17441911	12.04564893	7.913463542	10.9741201	9.889252018	11.98386682	11.07435733
SHH	8.44813008	8.107636164	8.051871957	8.396746501	8.257570829	7.951061063	9.721967555	8.392336246	7.938770284	7.863492462	9.072561157
SHMT1	11.57426695	10.34338079	11.17142101	9.83589422	9.833667625	10.83997527	12.79007098	10.62818945	11.47626336	10.29960431	10.49068286
SHMT1	13.32206971	11.27125909	12.87717994	13.09010497	11.93617608	12.53472997	11.33794501	12.21158632	13.09205291	13.12694296	12.96928884
SHMT1	8.665444155	8.28393848	8.145611886	10.4282343	8.309933605	8.569468543	10.08647254	8.862947785	9.622200884	9.100359528	10.17694413
SHMT2	14.64479451	13.93471892	14.58082698	14.58961586	14.22539523	14.29528643	14.40612616	14.28726957	14.40972275	14.28560903	14.57404817
SHOC2	8.890689255	9.158259224	8.795063281	10.47886728	8.877614873	9.442633566	10.23117586	10.34903231	10.61812407	9.740394639	11.14353743
SHOX	7.438987391	7.699897047	7.571703006	9.249074265	7.758304972	7.552458496	9.033977244	7.78507109	8.014744329	7.700693338	8.36459664
SHOX	7.309309738	7.537363834	7.533388367	7.264701764	7.559069486	7.421916911	10.37888179	7.705989561	7.717761246	7.598582122	7.579214731
SHOX2	8.715701427	9.388870449	9.294751616	7.610638213	9.820485092	9.340622754	10.34338079	9.741308999	8.449489721	8.662783558	7.491199578
SHOX2	7.578872955	8.562412377	7.31025652	7.806331705	7.411402947	7.303634579	8.121125201	7.545068724	7.633936536	7.69240529	7.495939433
SHPK	14.81441675	15.32244067	15.0934043	14.53586283	15.65041246	15.30819653	15.79569681	15.65950721	15.55203092	15.10882626	15.11839179
SHQ1	8.249880205	8.368095227	9.518448509	7.050981259	9.222026919	8.146442279	10.23465491	8.269951014	8.909806187	9.087869043	7.311236237
SHROOM2	9.484669868	10.23047539	8.509277075	11.37799513	10.43065391	10.5247182	12.05579861	11.56949703	11.02172803	11.11684955	11.77308993
SI	7.07526953	7.101847032	7.185334442	7.947393176	7.244461434	7.188215466	7.160886773	7.170527186	7.13223953	7.01973679	7.054698682
SIAH1	9.502871001	7.058587886	8.825029625	7.484727983	7.311015773	8.128463893	7.074218816	7.125480174	7.025647029	7.662176095	7.315585241
SIAH1	8.030564008	8.091024493	7.741617428	7.252849445	7.984917259	8.358098233	8.359584091	8.131246401	7.706624663	7.81483408	8.433905288
SIAH1	12.91767131	12.12249928	11.83663109	12.66826295	12.5777794	12.89452874	12.05121106	13.4175144	12.65953286	12.45112795	11.71486202
SIAH2	12.53161426	12.32108959	12.2513437	14.98667885	12.7223202	13.01911873	13.18525111	13.35030422	14.36748502	13.92933237	15.28061665
SIDT1	7.757438555	9.163036948	8.624200207	10.40264337	9.856377329	11.18810167	7.142440066	10.31391605	7.178491443	10.05898118	8.807226375
SIDT2	7.461243686	7.631313988	7.989059856	7.234102459	8.504261638	7.889120559	9.08133014	7.723780961	7.895847153	7.665305592	7.962248732
SIGIRR	8.891855889	11.29057032	9.485805148	9.460373648	10.05163735	9.708710017	8.616621771	9.397175944	9.538775824	9.697974666	10.48316105
SIGIRR	9.254286674	9.648086983	9.103776409	9.514323527	9.838933871	9.89774824	9.399076969	9.550100486	9.727125974	9.342965769	10.23647701
SIGLEC1	9.522494231	10.52540961	9.589771007	9.199250484	9.1106694	8.926577332	8.55420803	9.143353416	7.970903693	8.395521086	9.506402507
SIGLEC15	7.925911409	8.324646861	8.002406558	7.565762322	9.260100484	7.54586237	8.901523544	7.361879336	10.77510104	8.108512564	9.376413836
SIGLEC5	9.55558024	9.141909705	7.401422796	9.973257593	7.540192747	7.823503675	7.804413668	7.418579732	7.31742932	10.33938815	11.03590598
SIGLEC6	7.867546702	7.259889016	8.060430747	7.309618608	8.806748813	8.245928168	7.531738234	7.415157736	7.95691537	7.878901044	7.646297105
SIGLEC7	7.434174075	7.561151947	7.654229035	7.628583089	7.865448121	7.506334826	9.020433253	8.461275172	8.460100884	7.669921488	7.620783239
SIGLEC7	8.976295253	10.02746328	8.559327492	7.579746045	7.077771978	9.156493726	11.53260854	9.677435095	7.140109389	9.307918458	9.290592196
